

TradeStation Trades List

#,Type,Date/Time,Signal,Price,Roll Over Pips,Shares/Ctrts - Profit/Loss,Net Profit - Cum Net Profit,% Profit,Run-up/Drawdown,Efficiency,Total Eff.,Comm.,Slippage

566,Buy,3/9/2021 09:45,LE1,$4528.25,$0.00,1,$77.05,0.35%,$203.75,88.11%,,$0.35,$0.50
,Sell,3/9/2021 16:00,% Trailing Stop,$4544.00,,$78.75,$14679.00,,($27.50),45.95%,34.05%,$0.35,$0.50
567,Buy,3/9/2021 10:00,LE2,$4529.75,$0.00,1,$69.55,0.31%,$196.25,100.00%,,$0.35,$0.50
,Sell,3/9/2021 16:00,% Trailing Stop,$4544.00,,$71.25,$14748.55,,$0.00,36.31%,36.31%,$0.35,$0.50
568,Buy,3/9/2021 10:15,LE3,$4542.50,$0.00,1,$5.80,0.03%,$132.50,92.98%,,$0.35,$0.50
,Sell,3/9/2021 16:00,% Trailing Stop,$4544.00,,$7.50,$14754.35,,($10.00),12.28%,5.26%,$0.35,$0.50
569,Buy,3/10/2021 09:45,LE1,$4566.75,$0.00,1,($69.20),-0.30%,$61.25,47.57%,,$0.35,$0.50
,Sell,3/10/2021 10:45,PosRiskLX,$4553.25,,($67.50),$14685.15,,($67.50),0.00%,-52.43%,$0.35,$0.50
570,Buy,3/10/2021 10:00,LE2,$4570.25,$0.00,1,($86.70),-0.37%,$43.75,33.98%,,$0.35,$0.50
,Sell,3/10/2021 10:45,PosRiskLX,$4553.25,,($85.00),$14598.45,,($85.00),0.00%,-66.02%,$0.35,$0.50
571,Buy,3/10/2021 10:15,LE3,$4573.00,$0.00,1,($100.45),-0.43%,$23.75,19.39%,,$0.35,$0.50
,Sell,3/10/2021 10:45,PosRiskLX,$4553.25,,($98.75),$14498.00,,($98.75),0.00%,-80.61%,$0.35,$0.50
572,Buy,3/11/2021 09:45,LE1,$4592.00,$0.00,1,$54.55,0.24%,$175.00,87.50%,,$0.35,$0.50
,Sell,3/11/2021 16:00,% Trailing Stop,$4603.25,,$56.25,$14552.55,,($25.00),40.63%,28.13%,$0.35,$0.50
573,Buy,3/11/2021 10:00,LE2,$4588.00,$0.00,1,$74.55,0.33%,$195.00,98.11%,,$0.35,$0.50
,Sell,3/11/2021 16:00,% Trailing Stop,$4603.25,,$76.25,$14627.10,,($3.75),40.25%,38.36%,$0.35,$0.50
574,Buy,3/11/2021 10:15,LE3,$4599.50,$0.00,1,$17.05,0.08%,$137.50,73.83%,,$0.35,$0.50
,Sell,3/11/2021 16:00,% Trailing Stop,$4603.25,,$18.75,$14644.15,,($48.75),36.24%,10.07%,$0.35,$0.50
575,Buy,3/12/2021 12:30,LE1,$4597.75,$0.00,1,$42.05,0.19%,$136.25,83.85%,,$0.35,$0.50
,Sell,3/15/2021 02:15,% Trailing Stop,$4606.50,,$43.75,$14686.20,,($26.25),43.08%,26.92%,$0.35,$0.50
576,Buy,3/12/2021 12:45,LE2,$4600.25,$0.00,1,$29.55,0.14%,$123.75,76.15%,,$0.35,$0.50
,Sell,3/15/2021 02:15,% Trailing Stop,$4606.50,,$31.25,$14715.75,,($38.75),43.08%,19.23%,$0.35,$0.50
577,Buy,3/12/2021 13:00,LE3,$4598.00,$0.00,1,$40.80,0.18%,$135.00,83.08%,,$0.35,$0.50
,Sell,3/15/2021 02:15,% Trailing Stop,$4606.50,,$42.50,$14756.55,,($27.50),43.08%,26.15%,$0.35,$0.50
578,Buy,3/16/2021 09:45,LE1,$4640.75,$0.00,1,($76.70),-0.32%,$37.50,33.33%,,$0.35,$0.50
,Sell,3/16/2021 14:30,PosRiskLX,$4625.75,,($75.00),$14679.85,,($75.00),0.00%,-66.67%,$0.35,$0.50
579,Buy,3/16/2021 10:00,LE2,$4642.50,$0.00,1,($85.45),-0.36%,$28.75,25.56%,,$0.35,$0.50
,Sell,3/16/2021 14:30,PosRiskLX,$4625.75,,($83.75),$14594.40,,($83.75),0.00%,-74.44%,$0.35,$0.50
580,Buy,3/16/2021 10:15,LE3,$4644.50,$0.00,1,($95.45),-0.40%,$18.75,16.67%,,$0.35,$0.50
,Sell,3/16/2021 14:30,PosRiskLX,$4625.75,,($93.75),$14498.95,,($93.75),0.00%,-83.33%,$0.35,$0.50
581,Buy,3/22/2021 12:30,LE1,$4607.75,$0.00,1,($71.70),-0.30%,$71.25,50.44%,,$0.35,$0.50
,Sell,3/23/2021 04:15,PosRiskLX,$4593.75,,($70.00),$14427.25,,($70.00),0.00%,-49.56%,$0.35,$0.50
582,Buy,3/22/2021 12:45,LE2,$4610.50,$0.00,1,($85.45),-0.36%,$57.50,40.71%,,$0.35,$0.50
,Sell,3/23/2021 04:15,PosRiskLX,$4593.75,,($83.75),$14341.80,,($83.75),0.00%,-59.29%,$0.35,$0.50
583,Buy,3/22/2021 13:00,LE3,$4613.50,$0.00,1,($100.45),-0.43%,$42.50,30.09%,,$0.35,$0.50
,Sell,3/23/2021 04:15,PosRiskLX,$4593.75,,($98.75),$14241.35,,($98.75),0.00%,-69.91%,$0.35,$0.50
584,Buy,3/26/2021 10:15,LE1,$4594.50,$0.00,1,($26.70),-0.11%,$85.00,70.10%,,$0.35,$0.50
,Sell,3/26/2021 14:30,LX1,$4589.50,,($25.00),$14214.65,,($36.25),9.28%,-20.62%,$0.35,$0.50
585,Buy,3/26/2021 10:30,LE2,$4598.50,$0.00,1,($46.70),-0.20%,$65.00,53.61%,,$0.35,$0.50
,Sell,3/26/2021 14:30,LX2,$4589.50,,($45.00),$14167.95,,($56.25),9.28%,-37.11%,$0.35,$0.50
586,Buy,3/26/2021 10:45,LE3,$4602.25,$0.00,1,($65.45),-0.28%,$46.25,38.14%,,$0.35,$0.50
,Sell,3/26/2021 14:30,LX3,$4589.50,,($63.75),$14102.50,,($75.00),9.28%,-52.58%,$0.35,$0.50
587,Buy,3/31/2021 09:45,LE1,$4634.25,$0.00,1,$552.05,2.39%,$585.00,99.79%,,$0.35,$0.50
,Sell,4/5/2021 13:15,LX1,$4745.00,,$553.75,$14654.55,,($1.25),94.67%,94.46%,$0.35,$0.50
588,Buy,3/31/2021 10:00,LE2,$4641.50,$0.00,1,$515.80,2.23%,$548.75,97.99%,,$0.35,$0.50
,Sell,4/5/2021 13:15,LX2,$4745.00,,$517.50,$15170.35,,($11.25),94.42%,92.41%,$0.35,$0.50
589,Buy,3/31/2021 10:15,LE3,$4642.50,$0.00,1,$510.80,2.21%,$543.75,98.19%,,$0.35,$0.50
,Sell,4/5/2021 13:15,LX3,$4745.00,,$512.50,$15681.15,,($10.00),94.36%,92.55%,$0.35,$0.50
590,Buy,4/7/2021 10:45,LE1,$4749.75,$0.00,1,$58.30,0.25%,$151.25,67.98%,,$0.35,$0.50
,Sell,4/9/2021 09:15,LX1,$4761.75,,$60.00,$15739.45,,($71.25),58.99%,26.97%,$0.35,$0.50
591,Buy,4/7/2021 11:00,LE2,$4749.75,$0.00,1,$58.30,0.25%,$151.25,67.98%,,$0.35,$0.50
,Sell,4/9/2021 09:15,LX2,$4761.75,,$60.00,$15797.75,,($71.25),58.99%,26.97%,$0.35,$0.50
592,Buy,4/7/2021 11:15,LE3,$4748.00,$0.00,1,$67.05,0.29%,$160.00,71.91%,,$0.35,$0.50
,Sell,4/9/2021 09:15,LX3,$4761.75,,$68.75,$15864.80,,($62.50),58.99%,30.90%,$0.35,$0.50
593,Buy,4/13/2021 13:45,LE1,$4801.75,$0.00,1,$55.80,0.24%,$97.50,97.50%,,$0.35,$0.50
,Sell,4/14/2021 11:45,LX1,$4813.25,,$57.50,$15920.60,,($2.50),60.00%,57.50%,$0.35,$0.50
594,Buy,4/13/2021 14:00,LE2,$4804.00,$0.00,1,$44.55,0.19%,$86.25,93.24%,,$0.35,$0.50
,Sell,4/14/2021 11:45,LX2,$4813.25,,$46.25,$15965.15,,($6.25),56.76%,50.00%,$0.35,$0.50
595,Buy,4/13/2021 14:15,LE3,$4803.75,$0.00,1,$45.80,0.20%,$87.50,97.22%,,$0.35,$0.50
,Sell,4/14/2021 11:45,LX3,$4813.25,,$47.50,$16010.95,,($2.50),55.56%,52.78%,$0.35,$0.50
596,Buy,4/15/2021 10:45,LE1,$4827.75,$0.00,1,$4.55,0.03%,$45.00,94.74%,,$0.35,$0.50
,Sell,4/15/2021 12:00,LX1,$4829.00,,$6.25,$16015.50,,($2.50),18.42%,13.16%,$0.35,$0.50
597,Buy,4/15/2021 11:00,LE2,$4833.00,$0.00,1,($21.70),-0.08%,$18.75,39.47%,,$0.35,$0.50
,Sell,4/15/2021 12:00,LX2,$4829.00,,($20.00),$15993.80,,($28.75),18.42%,-42.11%,$0.35,$0.50
598,Buy,4/15/2021 11:15,LE3,$4831.25,$0.00,2,($25.90),-0.05%,$55.00,57.89%,,$0.70,$1.00
,Sell,4/15/2021 12:00,LX3,$4829.00,,($22.50),$15967.90,,($40.00),18.42%,-23.68%,$0.70,$1.00
599,Buy,4/16/2021 09:45,LE1,$4854.25,$0.00,1,($57.95),-0.23%,$8.75,11.67%,,$0.35,$0.50
,Sell,4/16/2021 10:15,LX1,$4843.00,,($56.25),$15909.95,,($66.25),13.33%,-75.00%,$0.35,$0.50
600,Buy,4/16/2021 10:00,LE2,$4849.25,$0.00,1,($32.95),-0.13%,$0.00,0.00%,,$0.35,$0.50
,Sell,4/16/2021 10:15,LX2,$4843.00,,($31.25),$15877.00,,($41.25),24.24%,-75.76%,$0.35,$0.50
601,Buy,4/22/2021 12:15,LE1,$4842.50,$0.00,1,($84.20),-0.34%,$33.75,29.03%,,$0.35,$0.50
,Sell,4/22/2021 13:15,PosRiskLX,$4826.00,,($82.50),$15792.80,,($82.50),0.00%,-70.97%,$0.35,$0.50
602,Buy,4/22/2021 12:30,LE2,$4840.50,$0.00,1,($74.20),-0.30%,$43.75,37.63%,,$0.35,$0.50
,Sell,4/22/2021 13:15,PosRiskLX,$4826.00,,($72.50),$15718.60,,($72.50),0.00%,-62.37%,$0.35,$0.50
603,Buy,4/22/2021 12:45,LE3,$4845.25,$0.00,1,($97.95),-0.40%,$20.00,17.20%,,$0.35,$0.50
,Sell,4/22/2021 13:15,PosRiskLX,$4826.00,,($96.25),$15620.65,,($96.25),0.00%,-82.80%,$0.35,$0.50
604,Buy,4/23/2021 11:15,LE1,$4841.50,$0.00,1,$44.55,0.19%,$113.75,85.85%,,$0.35,$0.50
,Sell,4/26/2021 03:45,LX1,$4850.75,,$46.25,$15665.20,,($18.75),49.06%,34.91%,$0.35,$0.50
605,Buy,4/23/2021 11:30,LE2,$4841.25,$0.00,1,$45.80,0.20%,$115.00,100.00%,,$0.35,$0.50
,Sell,4/26/2021 03:45,LX2,$4850.75,,$47.50,$15711.00,,$0.00,41.30%,41.30%,$0.35,$0.50
606,Buy,4/23/2021 11:45,LE3,$4843.25,$0.00,1,$35.80,0.15%,$105.00,93.33%,,$0.35,$0.50
,Sell,4/26/2021 03:45,LX3,$4850.75,,$37.50,$15746.80,,($7.50),40.00%,33.33%,$0.35,$0.50
607,Buy,4/28/2021 09:45,LE1,$4859.75,$0.00,1,($15.45),-0.06%,$30.00,53.33%,,$0.35,$0.50
,Sell,4/28/2021 12:00,LX1,$4857.00,,($13.75),$15731.35,,($26.25),22.22%,-24.44%,$0.35,$0.50
608,Buy,4/28/2021 10:00,LE2,$4858.50,$0.00,1,($9.20),-0.03%,$36.25,80.56%,,$0.35,$0.50
,Sell,4/28/2021 12:00,LX2,$4857.00,,($7.50),$15722.15,,($8.75),2.78%,-16.67%,$0.35,$0.50
609,Buy,4/28/2021 10:15,LE3,$4865.00,$0.00,1,($41.70),-0.16%,$3.75,8.33%,,$0.35,$0.50
,Sell,4/28/2021 12:00,LX3,$4857.00,,($40.00),$15680.45,,($41.25),2.78%,-88.89%,$0.35,$0.50
610,Buy,4/29/2021 09:45,LE1,$4884.75,$0.00,1,($41.70),-0.16%,$17.50,28.57%,,$0.35,$0.50
,Sell,4/29/2021 10:15,LX1,$4876.75,,($40.00),$15638.75,,($43.75),6.12%,-65.31%,$0.35,$0.50
611,Buy,4/29/2021 10:00,LE2,$4882.00,$0.00,1,($27.95),-0.11%,$11.25,27.27%,,$0.35,$0.50
,Sell,4/29/2021 10:15,LX2,$4876.75,,($26.25),$15610.80,,($30.00),9.09%,-63.64%,$0.35,$0.50
612,Buy,5/7/2021 10:30,LE1,$4904.00,$0.00,1,($36.70),-0.14%,$57.50,47.92%,,$0.35,$0.50
,Sell,5/10/2021 11:15,LX1,$4897.00,,($35.00),$15574.10,,($62.50),22.92%,-29.17%,$0.35,$0.50
613,Buy,5/7/2021 10:45,LE2,$4903.00,$0.00,1,($31.70),-0.12%,$62.50,52.08%,,$0.35,$0.50
,Sell,5/10/2021 11:15,LX2,$4897.00,,($30.00),$15542.40,,($57.50),22.92%,-25.00%,$0.35,$0.50
614,Buy,5/7/2021 11:00,LE3,$4902.50,$0.00,1,($29.20),-0.11%,$65.00,54.17%,,$0.35,$0.50
,Sell,5/10/2021 11:15,LX3,$4897.00,,($27.50),$15513.20,,($55.00),22.92%,-22.92%,$0.35,$0.50
615,Buy,5/14/2021 10:00,LE1,$4820.50,$0.00,1,$72.05,0.31%,$178.75,98.62%,,$0.35,$0.50
,Sell,5/16/2021 23:30,% Trailing Stop,$4835.25,,$73.75,$15585.25,,($2.50),42.07%,40.69%,$0.35,$0.50
616,Buy,5/14/2021 10:15,LE2,$4829.50,$0.00,1,$27.05,0.12%,$133.75,76.43%,,$0.35,$0.50
,Sell,5/16/2021 23:30,% Trailing Stop,$4835.25,,$28.75,$15612.30,,($41.25),40.00%,16.43%,$0.35,$0.50
617,Buy,5/14/2021 10:30,LE3,$4829.25,$0.00,1,$28.30,0.12%,$135.00,77.14%,,$0.35,$0.50
,Sell,5/16/2021 23:30,% Trailing Stop,$4835.25,,$30.00,$15640.60,,($40.00),40.00%,17.14%,$0.35,$0.50
618,Buy,5/24/2021 10:00,LE1,$4858.25,$0.00,1,$59.55,0.25%,$160.00,93.43%,,$0.35,$0.50
,Sell,5/25/2021 10:45,% Trailing Stop,$4870.50,,$61.25,$15700.15,,($11.25),42.34%,35.77%,$0.35,$0.50
619,Buy,5/24/2021 10:15,LE2,$4862.25,$0.00,1,$39.55,0.17%,$140.00,100.00%,,$0.35,$0.50
,Sell,5/25/2021 10:45,% Trailing Stop,$4870.50,,$41.25,$15739.70,,$0.00,29.46%,29.46%,$0.35,$0.50
620,Buy,5/24/2021 10:30,LE3,$4866.50,$0.00,1,$18.30,0.08%,$118.75,97.94%,,$0.35,$0.50
,Sell,5/25/2021 10:45,% Trailing Stop,$4870.50,,$20.00,$15758.00,,($2.50),18.56%,16.49%,$0.35,$0.50
621,Buy,5/26/2021 09:45,LE1,$4869.00,$0.00,1,($22.95),-0.09%,$16.25,41.94%,,$0.35,$0.50
,Sell,5/26/2021 10:00,LX1,$4864.75,,($21.25),$15735.05,,($22.50),3.23%,-54.84%,$0.35,$0.50
622,Buy,5/27/2021 09:45,LE1,$4882.25,$0.00,1,$33.30,0.14%,$65.00,46.43%,,$0.35,$0.50
,Sell,6/1/2021 03:45,LX1,$4889.25,,$35.00,$15768.35,,($75.00),78.57%,25.00%,$0.35,$0.50
623,Buy,5/27/2021 10:00,LE2,$4884.25,$0.00,1,$23.30,0.10%,$55.00,39.29%,,$0.35,$0.50
,Sell,6/1/2021 03:45,LX2,$4889.25,,$25.00,$15791.65,,($85.00),78.57%,17.86%,$0.35,$0.50
624,Buy,5/27/2021 10:15,LE3,$4881.25,$0.00,1,$38.30,0.16%,$70.00,50.00%,,$0.35,$0.50
,Sell,6/1/2021 03:45,LX3,$4889.25,,$40.00,$15829.95,,($70.00),78.57%,28.57%,$0.35,$0.50
625,Buy,6/4/2021 09:45,LE1,$4888.00,$0.00,1,$32.05,0.14%,$120.00,95.05%,,$0.35,$0.50
,Sell,6/7/2021 05:45,LX1,$4894.75,,$33.75,$15862.00,,($6.25),31.68%,26.73%,$0.35,$0.50
626,Buy,6/4/2021 10:00,LE2,$4894.00,$0.00,1,$2.05,0.02%,$90.00,80.90%,,$0.35,$0.50
,Sell,6/7/2021 05:45,LX2,$4894.75,,$3.75,$15864.05,,($21.25),22.47%,3.37%,$0.35,$0.50
627,Buy,6/4/2021 10:15,LE3,$4892.75,$0.00,1,$8.30,0.04%,$96.25,93.90%,,$0.35,$0.50
,Sell,6/7/2021 05:45,LX3,$4894.75,,$10.00,$15872.35,,($6.25),15.85%,9.76%,$0.35,$0.50
628,Buy,6/8/2021 09:45,LE1,$4911.50,$0.00,1,($70.45),-0.28%,$5.00,6.25%,,$0.35,$0.50
,Sell,6/8/2021 10:15,LX1,$4897.75,,($68.75),$15801.90,,($75.00),7.81%,-85.94%,$0.35,$0.50
629,Buy,6/8/2021 10:00,LE2,$4907.75,$0.00,1,($51.70),-0.20%,$8.75,13.46%,,$0.35,$0.50
,Sell,6/8/2021 10:15,LX2,$4897.75,,($50.00),$15750.20,,($56.25),9.62%,-76.92%,$0.35,$0.50
630,Buy,6/10/2021 13:15,LE1,$4919.75,$0.00,1,$40.80,0.17%,$73.75,57.28%,,$0.35,$0.50
,Sell,6/14/2021 04:00,LX1,$4928.25,,$42.50,$15791.00,,($55.00),75.73%,33.01%,$0.35,$0.50
631,Buy,6/10/2021 13:30,LE2,$4920.00,$0.00,1,$39.55,0.17%,$72.50,56.31%,,$0.35,$0.50
,Sell,6/14/2021 04:00,LX2,$4928.25,,$41.25,$15830.55,,($56.25),75.73%,32.04%,$0.35,$0.50
632,Buy,6/10/2021 13:45,LE3,$4918.25,$0.00,2,$96.60,0.20%,$162.50,63.11%,,$0.70,$1.00
,Sell,6/14/2021 04:00,LX3,$4928.25,,$100.00,$15927.15,,($95.00),75.73%,38.83%,$0.70,$1.00
633,Buy,6/22/2021 11:00,LE1,$4906.25,$0.00,1,$59.55,0.25%,$145.00,95.87%,,$0.35,$0.50
,Sell,6/23/2021 07:30,% Trailing Stop,$4918.50,,$61.25,$15986.70,,($6.25),44.63%,40.50%,$0.35,$0.50
634,Buy,6/22/2021 11:15,LE2,$4911.00,$0.00,1,$35.80,0.15%,$121.25,95.10%,,$0.35,$0.50
,Sell,6/23/2021 07:30,% Trailing Stop,$4918.50,,$37.50,$16022.50,,($6.25),34.31%,29.41%,$0.35,$0.50
635,Buy,6/22/2021 11:30,LE3,$4917.25,$0.00,1,$4.55,0.03%,$90.00,77.42%,,$0.35,$0.50
,Sell,6/23/2021 07:30,% Trailing Stop,$4918.50,,$6.25,$16027.05,,($26.25),27.96%,5.38%,$0.35,$0.50
636,Buy,6/24/2021 09:45,LE1,$4941.25,$0.00,1,$19.55,0.09%,$32.50,68.42%,,$0.35,$0.50
,Sell,6/24/2021 16:45,LX1,$4945.50,,$21.25,$16046.60,,($15.00),76.32%,44.74%,$0.35,$0.50
637,Buy,6/24/2021 10:00,LE2,$4942.00,$0.00,1,$15.80,0.07%,$28.75,60.53%,,$0.35,$0.50
,Sell,6/24/2021 16:45,LX2,$4945.50,,$17.50,$16062.40,,($18.75),76.32%,36.84%,$0.35,$0.50
638,Buy,6/24/2021 10:15,LE3,$4941.50,$0.00,1,$18.30,0.08%,$31.25,65.79%,,$0.35,$0.50
,Sell,6/24/2021 16:45,LX3,$4945.50,,$20.00,$16080.70,,($16.25),76.32%,42.11%,$0.35,$0.50
639,Buy,6/25/2021 11:45,LE1,$4955.25,$0.00,1,$39.55,0.17%,$52.50,75.00%,,$0.35,$0.50
,Sell,6/28/2021 03:45,LX1,$4963.50,,$41.25,$16120.25,,($17.50),83.93%,58.93%,$0.35,$0.50
640,Buy,6/25/2021 12:00,LE2,$4954.50,$0.00,1,$43.30,0.18%,$56.25,80.36%,,$0.35,$0.50
,Sell,6/28/2021 03:45,LX2,$4963.50,,$45.00,$16163.55,,($13.75),83.93%,64.29%,$0.35,$0.50
641,Buy,6/25/2021 12:15,LE3,$4955.00,$0.00,2,$81.60,0.17%,$107.50,76.79%,,$0.70,$1.00
,Sell,6/28/2021 03:45,LX3,$4963.50,,$85.00,$16245.15,,($32.50),83.93%,60.71%,$0.70,$1.00
642,Buy,6/29/2021 09:45,LE1,$4971.25,$0.00,1,$13.30,0.06%,$25.00,90.91%,,$0.35,$0.50
,Sell,6/29/2021 10:15,LX1,$4974.25,,$15.00,$16258.45,,($2.50),63.64%,54.55%,$0.35,$0.50
643,Buy,6/29/2021 10:00,LE2,$4973.00,$0.00,1,$4.55,0.03%,$16.25,92.86%,,$0.35,$0.50
,Sell,6/29/2021 10:15,LX2,$4974.25,,$6.25,$16263.00,,($1.25),42.86%,35.71%,$0.35,$0.50
644,Buy,7/1/2021 13:00,LE1,$4987.75,$0.00,1,$205.80,0.83%,$237.50,97.44%,,$0.35,$0.50
,Sell,7/6/2021 03:45,LX1,$5029.25,,$207.50,$16468.80,,($6.25),87.69%,85.13%,$0.35,$0.50
645,Buy,7/1/2021 13:15,LE2,$4987.50,$0.00,1,$207.05,0.84%,$238.75,98.45%,,$0.35,$0.50
,Sell,7/6/2021 03:45,LX2,$5029.25,,$208.75,$16675.85,,($3.75),87.63%,86.08%,$0.35,$0.50
646,Buy,7/1/2021 13:30,LE3,$4988.50,$0.00,2,$404.10,0.82%,$467.50,99.47%,,$0.70,$1.00
,Sell,7/6/2021 03:45,LX3,$5029.25,,$407.50,$17079.95,,($2.50),87.23%,86.70%,$0.70,$1.00
647,Buy,7/22/2021 09:45,LE1,$5039.25,$0.00,1,$178.30,0.71%,$277.50,83.77%,,$0.35,$0.50
,Sell,7/26/2021 03:45,LX1,$5075.25,,$180.00,$17258.25,,($53.75),70.57%,54.34%,$0.35,$0.50
648,Buy,7/22/2021 10:00,LE2,$5040.50,$0.00,1,$172.05,0.69%,$271.25,81.89%,,$0.35,$0.50
,Sell,7/26/2021 03:45,LX2,$5075.25,,$173.75,$17430.30,,($60.00),70.57%,52.45%,$0.35,$0.50
649,Buy,7/22/2021 10:15,LE3,$5035.75,$0.00,1,$195.80,0.78%,$295.00,89.06%,,$0.35,$0.50
,Sell,7/26/2021 03:45,LX3,$5075.25,,$197.50,$17626.10,,($36.25),70.57%,59.62%,$0.35,$0.50
650,Buy,7/29/2021 09:45,LE1,$5089.75,$0.00,1,($57.95),-0.22%,$100.00,64.00%,,$0.35,$0.50
,Sell,7/29/2021 19:15,PosRiskLX,$5078.50,,($56.25),$17568.15,,($56.25),0.00%,-36.00%,$0.35,$0.50
651,Buy,7/29/2021 10:00,LE2,$5096.75,$0.00,1,($92.95),-0.36%,$65.00,41.60%,,$0.35,$0.50
,Sell,7/29/2021 19:15,PosRiskLX,$5078.50,,($91.25),$17475.20,,($91.25),0.00%,-58.40%,$0.35,$0.50
652,Buy,7/29/2021 10:15,LE3,$5099.25,$0.00,1,($105.45),-0.41%,$52.50,33.60%,,$0.35,$0.50
,Sell,7/29/2021 19:15,PosRiskLX,$5078.50,,($103.75),$17369.75,,($103.75),0.00%,-66.40%,$0.35,$0.50
653,Buy,8/4/2021 13:45,LE1,$5089.50,$0.00,1,$85.80,0.34%,$153.75,77.36%,,$0.35,$0.50
,Sell,8/9/2021 04:00,LX1,$5107.00,,$87.50,$17455.55,,($45.00),66.67%,44.03%,$0.35,$0.50
654,Buy,8/4/2021 14:00,LE2,$5088.25,$0.00,1,$92.05,0.37%,$160.00,80.50%,,$0.35,$0.50
,Sell,8/9/2021 04:00,LX2,$5107.00,,$93.75,$17547.60,,($38.75),66.67%,47.17%,$0.35,$0.50
655,Buy,8/4/2021 14:15,LE3,$5089.50,$0.00,1,$85.80,0.34%,$153.75,77.36%,,$0.35,$0.50
,Sell,8/9/2021 04:00,LX3,$5107.00,,$87.50,$17633.40,,($45.00),66.67%,44.03%,$0.35,$0.50
656,Buy,8/10/2021 09:45,LE1,$5116.75,$0.00,1,($16.70),-0.06%,$42.50,53.13%,,$0.35,$0.50
,Sell,8/10/2021 11:15,LX1,$5113.75,,($15.00),$17616.70,,($37.50),28.13%,-18.75%,$0.35,$0.50
657,Buy,8/10/2021 10:00,LE2,$5117.75,$0.00,1,($21.70),-0.08%,$37.50,46.88%,,$0.35,$0.50
,Sell,8/10/2021 11:15,LX2,$5113.75,,($20.00),$17595.00,,($42.50),28.13%,-25.00%,$0.35,$0.50
658,Buy,8/10/2021 10:15,LE3,$5119.75,$0.00,2,($63.40),-0.12%,$55.00,34.38%,,$0.70,$1.00
,Sell,8/10/2021 11:15,LX3,$5113.75,,($60.00),$17531.60,,($105.00),28.13%,-37.50%,$0.70,$1.00
659,Buy,8/11/2021 09:45,LE1,$5129.00,$0.00,1,$23.30,0.10%,$106.25,63.91%,,$0.35,$0.50
,Sell,8/16/2021 03:15,% Trailing Stop,$5134.00,,$25.00,$17554.90,,($60.00),51.13%,15.04%,$0.35,$0.50
660,Buy,8/11/2021 10:00,LE2,$5127.00,$0.00,1,$33.30,0.14%,$116.25,69.92%,,$0.35,$0.50
,Sell,8/16/2021 03:15,% Trailing Stop,$5134.00,,$35.00,$17588.20,,($50.00),51.13%,21.05%,$0.35,$0.50
661,Buy,8/11/2021 10:15,LE3,$5126.25,$0.00,2,$74.10,0.15%,$240.00,72.18%,,$0.70,$1.00
,Sell,8/16/2021 03:15,% Trailing Stop,$5134.00,,$77.50,$17662.30,,($92.50),51.13%,23.31%,$0.70,$1.00
662,Buy,8/23/2021 10:15,LE1,$5153.75,$0.00,1,$79.55,0.32%,$126.25,93.52%,,$0.35,$0.50
,Sell,8/25/2021 04:00,LX1,$5170.00,,$81.25,$17741.85,,($8.75),66.67%,60.19%,$0.35,$0.50
663,Buy,8/23/2021 10:30,LE2,$5158.75,$0.00,1,$54.55,0.22%,$101.25,94.19%,,$0.35,$0.50
,Sell,8/25/2021 04:00,LX2,$5170.00,,$56.25,$17796.40,,($6.25),58.14%,52.33%,$0.35,$0.50
664,Buy,8/23/2021 10:45,LE3,$5159.00,$0.00,1,$53.30,0.21%,$100.00,93.02%,,$0.35,$0.50
,Sell,8/25/2021 04:00,LX3,$5170.00,,$55.00,$17849.70,,($7.50),58.14%,51.16%,$0.35,$0.50
665,Buy,8/27/2021 10:45,LE1,$5183.75,$0.00,1,$147.05,0.57%,$227.50,91.00%,,$0.35,$0.50
,Sell,8/31/2021 07:30,LX1,$5213.50,,$148.75,$17996.75,,($22.50),68.50%,59.50%,$0.35,$0.50
666,Buy,8/27/2021 11:00,LE2,$5180.25,$0.00,1,$164.55,0.64%,$245.00,100.00%,,$0.35,$0.50
,Sell,8/31/2021 07:30,LX2,$5213.50,,$166.25,$18161.30,,$0.00,67.86%,67.86%,$0.35,$0.50
667,Buy,8/27/2021 11:15,LE3,$5187.00,$0.00,2,$261.60,0.51%,$422.50,90.86%,,$0.70,$1.00
,Sell,8/31/2021 07:30,LX3,$5213.50,,$265.00,$18422.90,,($42.50),66.13%,56.99%,$0.70,$1.00
668,Buy,9/1/2021 12:30,LE1,$5216.75,$0.00,1,($39.20),-0.14%,$26.25,33.33%,,$0.35,$0.50
,Sell,9/1/2021 16:15,LX1,$5209.25,,($37.50),$18383.70,,($52.50),19.05%,-47.62%,$0.35,$0.50
669,Buy,9/1/2021 12:45,LE2,$5217.25,$0.00,1,($41.70),-0.15%,$23.75,30.16%,,$0.35,$0.50
,Sell,9/1/2021 16:15,LX2,$5209.25,,($40.00),$18342.00,,($55.00),19.05%,-50.79%,$0.35,$0.50
670,Buy,9/1/2021 13:00,LE3,$5218.00,$0.00,2,($90.90),-0.17%,$40.00,25.40%,,$0.70,$1.00
,Sell,9/1/2021 16:15,LX3,$5209.25,,($87.50),$18251.10,,($117.50),19.05%,-55.56%,$0.70,$1.00
671,Buy,9/2/2021 09:45,LE1,$5223.75,$0.00,1,$7.05,0.03%,$36.25,72.50%,,$0.35,$0.50
