

TradeStation Trades List

#,Type,Date/Time,Signal,Price,Roll Over Pips,Shares/Ctrts - Profit/Loss,Net Profit - Cum Net Profit,% Profit,Run-up/Drawdown,Efficiency,Total Eff.,Comm.,Slippage

,Sell,12/29/2020 10:15,LX1,$4399.25,,$420.00,$26646.30,,($145.00),77.66%,57.73%,$0.70,$1.00
530,Buy,12/24/2020 11:15,LE2,$4355.00,$0.00,2,$439.10,1.02%,$605.00,83.16%,,$0.70,$1.00
,Sell,12/29/2020 10:15,LX2,$4399.25,,$442.50,$27085.40,,($122.50),77.66%,60.82%,$0.70,$1.00
531,Buy,12/24/2020 11:30,LE3,$4357.50,$0.00,2,$414.10,0.96%,$580.00,79.73%,,$0.70,$1.00
,Sell,12/29/2020 10:15,LX3,$4399.25,,$417.50,$27499.50,,($147.50),77.66%,57.39%,$0.70,$1.00
532,Buy,1/6/2021 11:00,LE1,$4421.75,$0.00,2,($30.90),-0.06%,$207.50,76.85%,,$0.70,$1.00
,Sell,1/6/2021 14:45,LX1,$4419.00,,($27.50),$27468.60,,($62.50),12.96%,-10.19%,$0.70,$1.00
533,Buy,1/6/2021 11:15,LE2,$4423.75,$0.00,2,($50.90),-0.11%,$187.50,69.44%,,$0.70,$1.00
,Sell,1/6/2021 14:45,LX2,$4419.00,,($47.50),$27417.70,,($82.50),12.96%,-17.59%,$0.70,$1.00
534,Buy,1/6/2021 11:30,LE3,$4429.50,$0.00,2,($108.40),-0.24%,$130.00,48.15%,,$0.70,$1.00
,Sell,1/6/2021 14:45,LX3,$4419.00,,($105.00),$27309.30,,($140.00),12.96%,-38.89%,$0.70,$1.00
535,Buy,1/7/2021 10:00,LE1,$4441.00,$0.00,2,$189.10,0.43%,$445.00,94.68%,,$0.70,$1.00
,Sell,1/8/2021 13:30,% Trailing Stop,$4460.25,,$192.50,$27498.40,,($25.00),46.28%,40.96%,$0.70,$1.00
536,Buy,1/7/2021 10:15,LE2,$4451.75,$0.00,2,$81.60,0.19%,$337.50,93.75%,,$0.70,$1.00
,Sell,1/8/2021 13:30,% Trailing Stop,$4460.25,,$85.00,$27580.00,,($22.50),29.86%,23.61%,$0.70,$1.00
537,Buy,1/7/2021 10:30,LE3,$4456.75,$0.00,2,$31.60,0.08%,$287.50,95.04%,,$0.70,$1.00
,Sell,1/8/2021 13:30,% Trailing Stop,$4460.25,,$35.00,$27611.60,,($15.00),16.53%,11.57%,$0.70,$1.00
538,Buy,1/13/2021 12:00,LE1,$4470.75,$0.00,2,$6.60,0.02%,$147.50,65.56%,,$0.70,$1.00
,Sell,1/14/2021 15:15,LX1,$4471.75,,$10.00,$27618.20,,($77.50),38.89%,4.44%,$0.70,$1.00
539,Buy,1/13/2021 12:15,LE2,$4468.25,$0.00,2,$31.60,0.08%,$172.50,76.67%,,$0.70,$1.00
,Sell,1/14/2021 15:15,LX2,$4471.75,,$35.00,$27649.80,,($52.50),38.89%,15.56%,$0.70,$1.00
540,Buy,1/13/2021 12:30,LE3,$4464.00,$0.00,2,$74.10,0.17%,$215.00,95.56%,,$0.70,$1.00
,Sell,1/14/2021 15:15,LX3,$4471.75,,$77.50,$27723.90,,($10.00),38.89%,34.44%,$0.70,$1.00
541,Buy,1/20/2021 11:00,LE1,$4500.75,$0.00,2,$66.60,0.16%,$267.50,79.85%,,$0.70,$1.00
,Sell,1/21/2021 09:45,% Trailing Stop,$4507.75,,$70.00,$27790.50,,($67.50),41.04%,20.90%,$0.70,$1.00
542,Buy,1/20/2021 11:15,LE2,$4500.00,$0.00,2,$74.10,0.17%,$275.00,82.09%,,$0.70,$1.00
,Sell,1/21/2021 09:45,% Trailing Stop,$4507.75,,$77.50,$27864.60,,($60.00),41.04%,23.13%,$0.70,$1.00
543,Buy,1/20/2021 11:30,LE3,$4497.50,$0.00,2,$99.10,0.23%,$300.00,96.77%,,$0.70,$1.00
,Sell,1/21/2021 09:45,% Trailing Stop,$4507.75,,$102.50,$27963.70,,($10.00),36.29%,33.06%,$0.70,$1.00
544,Buy,2/2/2021 09:45,LE1,$4467.00,$0.00,2,$154.10,0.35%,$365.00,99.32%,,$0.70,$1.00
,Sell,2/2/2021 16:15,% Trailing Stop,$4482.75,,$157.50,$28117.80,,($2.50),43.54%,42.86%,$0.70,$1.00
545,Buy,2/2/2021 10:00,LE2,$4475.50,$0.00,2,$69.10,0.16%,$280.00,99.12%,,$0.70,$1.00
,Sell,2/2/2021 16:15,% Trailing Stop,$4482.75,,$72.50,$28186.90,,($2.50),26.55%,25.66%,$0.70,$1.00
546,Buy,2/2/2021 10:15,LE3,$4480.00,$0.00,2,$24.10,0.06%,$235.00,98.95%,,$0.70,$1.00
,Sell,2/2/2021 16:15,% Trailing Stop,$4482.75,,$27.50,$28211.00,,($2.50),12.63%,11.58%,$0.70,$1.00
547,Buy,2/3/2021 09:45,LE1,$4495.25,$0.00,2,($160.90),-0.35%,$67.50,30.00%,,$0.70,$1.00
,Sell,2/3/2021 10:30,PosRiskLX,$4479.50,,($157.50),$28050.10,,($157.50),0.00%,-70.00%,$0.70,$1.00
548,Buy,2/3/2021 10:00,LE2,$4492.00,$0.00,2,($128.40),-0.28%,$100.00,44.44%,,$0.70,$1.00
,Sell,2/3/2021 10:30,PosRiskLX,$4479.50,,($125.00),$27921.70,,($125.00),0.00%,-55.56%,$0.70,$1.00
549,Buy,2/3/2021 10:15,LE3,$4501.25,$0.00,2,($220.90),-0.48%,$7.50,3.33%,,$0.70,$1.00
,Sell,2/3/2021 10:30,PosRiskLX,$4479.50,,($217.50),$27700.80,,($217.50),0.00%,-96.67%,$0.70,$1.00
550,Buy,2/4/2021 09:45,LE1,$4500.25,$0.00,2,$564.10,1.26%,$680.00,96.80%,,$0.70,$1.00
,Sell,2/8/2021 06:15,LX1,$4557.00,,$567.50,$28264.90,,($22.50),83.99%,80.78%,$0.70,$1.00
551,Buy,2/4/2021 10:00,LE2,$4501.00,$0.00,2,$556.60,1.24%,$672.50,98.53%,,$0.70,$1.00
,Sell,2/8/2021 06:15,LX2,$4557.00,,$560.00,$28821.50,,($10.00),83.52%,82.05%,$0.70,$1.00
552,Buy,2/4/2021 10:15,LE3,$4510.00,$0.00,2,$466.60,1.04%,$582.50,93.95%,,$0.70,$1.00
,Sell,2/8/2021 06:15,LX3,$4557.00,,$470.00,$29288.10,,($37.50),81.85%,75.81%,$0.70,$1.00
553,Buy,2/9/2021 14:30,LE1,$4576.50,$0.00,2,($28.40),-0.05%,$35.00,35.00%,,$0.70,$1.00
,Sell,2/9/2021 16:15,LX1,$4574.00,,($25.00),$29259.70,,($65.00),40.00%,-25.00%,$0.70,$1.00
554,Buy,2/12/2021 10:15,LE1,$4574.25,$0.00,2,$416.60,0.92%,$527.50,95.05%,,$0.70,$1.00
,Sell,2/16/2021 04:45,LX1,$4616.25,,$420.00,$29676.30,,($27.50),80.63%,75.68%,$0.70,$1.00
555,Buy,2/12/2021 10:30,LE2,$4578.25,$0.00,2,$376.60,0.83%,$487.50,87.84%,,$0.70,$1.00
,Sell,2/16/2021 04:45,LX2,$4616.25,,$380.00,$30052.90,,($67.50),80.63%,68.47%,$0.70,$1.00
556,Buy,2/12/2021 10:45,LE3,$4576.25,$0.00,2,$396.60,0.87%,$507.50,91.44%,,$0.70,$1.00
,Sell,2/16/2021 04:45,LX3,$4616.25,,$400.00,$30449.50,,($47.50),80.63%,72.07%,$0.70,$1.00
557,Buy,2/19/2021 11:45,LE1,$4593.75,$0.00,2,($153.40),-0.33%,$10.00,5.06%,,$0.70,$1.00
,Sell,2/19/2021 13:00,LX1,$4578.75,,($150.00),$30296.10,,($187.50),18.99%,-75.95%,$0.70,$1.00
558,Buy,2/19/2021 12:00,LE2,$4591.75,$0.00,2,($133.40),-0.28%,$17.50,9.46%,,$0.70,$1.00
,Sell,2/19/2021 13:00,LX2,$4578.75,,($130.00),$30162.70,,($167.50),20.27%,-70.27%,$0.70,$1.00
559,Buy,2/19/2021 12:15,LE3,$4588.50,$0.00,2,($100.90),-0.21%,$7.50,5.26%,,$0.70,$1.00
,Sell,2/19/2021 13:00,LX3,$4578.75,,($97.50),$30061.80,,($135.00),26.32%,-68.42%,$0.70,$1.00
560,Buy,2/24/2021 14:00,LE1,$4591.00,$0.00,2,($140.90),-0.30%,$112.50,41.67%,,$0.70,$1.00
,Sell,2/25/2021 07:00,LX1,$4577.25,,($137.50),$29920.90,,($157.50),7.41%,-50.93%,$0.70,$1.00
561,Buy,2/24/2021 14:15,LE2,$4591.00,$0.00,2,($140.90),-0.30%,$112.50,41.67%,,$0.70,$1.00
,Sell,2/25/2021 07:00,LX2,$4577.25,,($137.50),$29780.00,,($157.50),7.41%,-50.93%,$0.70,$1.00
562,Buy,2/24/2021 14:30,LE3,$4583.50,$0.00,2,($65.90),-0.14%,$187.50,69.44%,,$0.70,$1.00
,Sell,2/25/2021 07:00,LX3,$4577.25,,($62.50),$29714.10,,($82.50),7.41%,-23.15%,$0.70,$1.00
563,Buy,3/8/2021 13:00,LE1,$4540.50,$0.00,2,($168.40),-0.36%,$65.00,28.26%,,$0.70,$1.00
,Sell,3/8/2021 14:00,PosRiskLX,$4524.00,,($165.00),$29545.70,,($165.00),0.00%,-71.74%,$0.70,$1.00
564,Buy,3/8/2021 13:15,LE2,$4537.25,$0.00,2,($135.90),-0.29%,$97.50,42.39%,,$0.70,$1.00
,Sell,3/8/2021 14:00,PosRiskLX,$4524.00,,($132.50),$29409.80,,($132.50),0.00%,-57.61%,$0.70,$1.00
565,Buy,3/8/2021 13:30,LE3,$4544.25,$0.00,2,($205.90),-0.45%,$27.50,11.96%,,$0.70,$1.00
,Sell,3/8/2021 14:00,PosRiskLX,$4524.00,,($202.50),$29203.90,,($202.50),0.00%,-88.04%,$0.70,$1.00
566,Buy,3/9/2021 09:45,LE1,$4528.25,$0.00,2,$154.10,0.35%,$407.50,88.11%,,$0.70,$1.00
,Sell,3/9/2021 16:00,% Trailing Stop,$4544.00,,$157.50,$29358.00,,($55.00),45.95%,34.05%,$0.70,$1.00
567,Buy,3/9/2021 10:00,LE2,$4529.75,$0.00,2,$139.10,0.31%,$392.50,100.00%,,$0.70,$1.00
,Sell,3/9/2021 16:00,% Trailing Stop,$4544.00,,$142.50,$29497.10,,$0.00,36.31%,36.31%,$0.70,$1.00
568,Buy,3/9/2021 10:15,LE3,$4542.50,$0.00,2,$11.60,0.03%,$265.00,92.98%,,$0.70,$1.00
,Sell,3/9/2021 16:00,% Trailing Stop,$4544.00,,$15.00,$29508.70,,($20.00),12.28%,5.26%,$0.70,$1.00
569,Buy,3/10/2021 09:45,LE1,$4566.75,$0.00,2,($138.40),-0.30%,$122.50,47.57%,,$0.70,$1.00
,Sell,3/10/2021 10:45,PosRiskLX,$4553.25,,($135.00),$29370.30,,($135.00),0.00%,-52.43%,$0.70,$1.00
570,Buy,3/10/2021 10:00,LE2,$4570.25,$0.00,2,($173.40),-0.37%,$87.50,33.98%,,$0.70,$1.00
,Sell,3/10/2021 10:45,PosRiskLX,$4553.25,,($170.00),$29196.90,,($170.00),0.00%,-66.02%,$0.70,$1.00
571,Buy,3/10/2021 10:15,LE3,$4573.00,$0.00,2,($200.90),-0.43%,$47.50,19.39%,,$0.70,$1.00
,Sell,3/10/2021 10:45,PosRiskLX,$4553.25,,($197.50),$28996.00,,($197.50),0.00%,-80.61%,$0.70,$1.00
572,Buy,3/11/2021 09:45,LE1,$4592.00,$0.00,2,$109.10,0.24%,$350.00,87.50%,,$0.70,$1.00
,Sell,3/11/2021 16:00,% Trailing Stop,$4603.25,,$112.50,$29105.10,,($50.00),40.63%,28.13%,$0.70,$1.00
573,Buy,3/11/2021 10:00,LE2,$4588.00,$0.00,2,$149.10,0.33%,$390.00,98.11%,,$0.70,$1.00
,Sell,3/11/2021 16:00,% Trailing Stop,$4603.25,,$152.50,$29254.20,,($7.50),40.25%,38.36%,$0.70,$1.00
574,Buy,3/11/2021 10:15,LE3,$4599.50,$0.00,2,$34.10,0.08%,$275.00,73.83%,,$0.70,$1.00
,Sell,3/11/2021 16:00,% Trailing Stop,$4603.25,,$37.50,$29288.30,,($97.50),36.24%,10.07%,$0.70,$1.00
575,Buy,3/12/2021 12:30,LE1,$4597.75,$0.00,2,$84.10,0.19%,$272.50,83.85%,,$0.70,$1.00
,Sell,3/15/2021 02:15,% Trailing Stop,$4606.50,,$87.50,$29372.40,,($52.50),43.08%,26.92%,$0.70,$1.00
576,Buy,3/12/2021 12:45,LE2,$4600.25,$0.00,2,$59.10,0.14%,$247.50,76.15%,,$0.70,$1.00
,Sell,3/15/2021 02:15,% Trailing Stop,$4606.50,,$62.50,$29431.50,,($77.50),43.08%,19.23%,$0.70,$1.00
577,Buy,3/12/2021 13:00,LE3,$4598.00,$0.00,2,$81.60,0.18%,$270.00,83.08%,,$0.70,$1.00
,Sell,3/15/2021 02:15,% Trailing Stop,$4606.50,,$85.00,$29513.10,,($55.00),43.08%,26.15%,$0.70,$1.00
578,Buy,3/16/2021 09:45,LE1,$4640.75,$0.00,2,($153.40),-0.32%,$75.00,33.33%,,$0.70,$1.00
,Sell,3/16/2021 14:30,PosRiskLX,$4625.75,,($150.00),$29359.70,,($150.00),0.00%,-66.67%,$0.70,$1.00
579,Buy,3/16/2021 10:00,LE2,$4642.50,$0.00,2,($170.90),-0.36%,$57.50,25.56%,,$0.70,$1.00
,Sell,3/16/2021 14:30,PosRiskLX,$4625.75,,($167.50),$29188.80,,($167.50),0.00%,-74.44%,$0.70,$1.00
580,Buy,3/16/2021 10:15,LE3,$4644.50,$0.00,2,($190.90),-0.40%,$37.50,16.67%,,$0.70,$1.00
,Sell,3/16/2021 14:30,PosRiskLX,$4625.75,,($187.50),$28997.90,,($187.50),0.00%,-83.33%,$0.70,$1.00
581,Buy,3/22/2021 12:30,LE1,$4607.75,$0.00,2,($143.40),-0.30%,$142.50,50.44%,,$0.70,$1.00
,Sell,3/23/2021 04:15,PosRiskLX,$4593.75,,($140.00),$28854.50,,($140.00),0.00%,-49.56%,$0.70,$1.00
582,Buy,3/22/2021 12:45,LE2,$4610.50,$0.00,2,($170.90),-0.36%,$115.00,40.71%,,$0.70,$1.00
,Sell,3/23/2021 04:15,PosRiskLX,$4593.75,,($167.50),$28683.60,,($167.50),0.00%,-59.29%,$0.70,$1.00
583,Buy,3/22/2021 13:00,LE3,$4613.50,$0.00,2,($200.90),-0.43%,$85.00,30.09%,,$0.70,$1.00
,Sell,3/23/2021 04:15,PosRiskLX,$4593.75,,($197.50),$28482.70,,($197.50),0.00%,-69.91%,$0.70,$1.00
584,Buy,3/26/2021 10:15,LE1,$4594.50,$0.00,2,($53.40),-0.11%,$170.00,70.10%,,$0.70,$1.00
,Sell,3/26/2021 14:30,LX1,$4589.50,,($50.00),$28429.30,,($72.50),9.28%,-20.62%,$0.70,$1.00
585,Buy,3/26/2021 10:30,LE2,$4598.50,$0.00,2,($93.40),-0.20%,$130.00,53.61%,,$0.70,$1.00
,Sell,3/26/2021 14:30,LX2,$4589.50,,($90.00),$28335.90,,($112.50),9.28%,-37.11%,$0.70,$1.00
586,Buy,3/26/2021 10:45,LE3,$4602.25,$0.00,2,($130.90),-0.28%,$92.50,38.14%,,$0.70,$1.00
,Sell,3/26/2021 14:30,LX3,$4589.50,,($127.50),$28205.00,,($150.00),9.28%,-52.58%,$0.70,$1.00
587,Buy,3/31/2021 09:45,LE1,$4634.25,$0.00,2,$1104.10,2.39%,$1170.00,99.79%,,$0.70,$1.00
,Sell,4/5/2021 13:15,LX1,$4745.00,,$1107.50,$29309.10,,($2.50),94.67%,94.46%,$0.70,$1.00
588,Buy,3/31/2021 10:00,LE2,$4641.50,$0.00,2,$1031.60,2.23%,$1097.50,97.99%,,$0.70,$1.00
,Sell,4/5/2021 13:15,LX2,$4745.00,,$1035.00,$30340.70,,($22.50),94.42%,92.41%,$0.70,$1.00
589,Buy,3/31/2021 10:15,LE3,$4642.50,$0.00,2,$1021.60,2.21%,$1087.50,98.19%,,$0.70,$1.00
,Sell,4/5/2021 13:15,LX3,$4745.00,,$1025.00,$31362.30,,($20.00),94.36%,92.55%,$0.70,$1.00
590,Buy,4/7/2021 10:45,LE1,$4749.75,$0.00,2,$116.60,0.25%,$302.50,67.98%,,$0.70,$1.00
,Sell,4/9/2021 09:15,LX1,$4761.75,,$120.00,$31478.90,,($142.50),58.99%,26.97%,$0.70,$1.00
591,Buy,4/7/2021 11:00,LE2,$4749.75,$0.00,2,$116.60,0.25%,$302.50,67.98%,,$0.70,$1.00
,Sell,4/9/2021 09:15,LX2,$4761.75,,$120.00,$31595.50,,($142.50),58.99%,26.97%,$0.70,$1.00
592,Buy,4/7/2021 11:15,LE3,$4748.00,$0.00,2,$134.10,0.29%,$320.00,71.91%,,$0.70,$1.00
,Sell,4/9/2021 09:15,LX3,$4761.75,,$137.50,$31729.60,,($125.00),58.99%,30.90%,$0.70,$1.00
593,Buy,4/13/2021 13:45,LE1,$4801.75,$0.00,2,$111.60,0.24%,$195.00,97.50%,,$0.70,$1.00
,Sell,4/14/2021 11:45,LX1,$4813.25,,$115.00,$31841.20,,($5.00),60.00%,57.50%,$0.70,$1.00
594,Buy,4/13/2021 14:00,LE2,$4804.00,$0.00,2,$89.10,0.19%,$172.50,93.24%,,$0.70,$1.00
,Sell,4/14/2021 11:45,LX2,$4813.25,,$92.50,$31930.30,,($12.50),56.76%,50.00%,$0.70,$1.00
595,Buy,4/13/2021 14:15,LE3,$4803.75,$0.00,2,$91.60,0.20%,$175.00,97.22%,,$0.70,$1.00
,Sell,4/14/2021 11:45,LX3,$4813.25,,$95.00,$32021.90,,($5.00),55.56%,52.78%,$0.70,$1.00
596,Buy,4/15/2021 10:45,LE1,$4827.75,$0.00,2,$9.10,0.03%,$90.00,94.74%,,$0.70,$1.00
,Sell,4/15/2021 12:00,LX1,$4829.00,,$12.50,$32031.00,,($5.00),18.42%,13.16%,$0.70,$1.00
597,Buy,4/15/2021 11:00,LE2,$4833.00,$0.00,2,($43.40),-0.08%,$37.50,39.47%,,$0.70,$1.00
,Sell,4/15/2021 12:00,LX2,$4829.00,,($40.00),$31987.60,,($57.50),18.42%,-42.11%,$0.70,$1.00
598,Buy,4/15/2021 11:15,LE3,$4831.25,$0.00,4,($51.80),-0.05%,$110.00,57.89%,,$1.40,$2.00
,Sell,4/15/2021 12:00,LX3,$4829.00,,($45.00),$31935.80,,($80.00),18.42%,-23.68%,$1.40,$2.00
599,Buy,4/16/2021 09:45,LE1,$4854.25,$0.00,2,($115.90),-0.23%,$17.50,11.67%,,$0.70,$1.00
,Sell,4/16/2021 10:15,LX1,$4843.00,,($112.50),$31819.90,,($132.50),13.33%,-75.00%,$0.70,$1.00
600,Buy,4/16/2021 10:00,LE2,$4849.25,$0.00,2,($65.90),-0.13%,$0.00,0.00%,,$0.70,$1.00
,Sell,4/16/2021 10:15,LX2,$4843.00,,($62.50),$31754.00,,($82.50),24.24%,-75.76%,$0.70,$1.00
601,Buy,4/22/2021 12:15,LE1,$4842.50,$0.00,2,($168.40),-0.34%,$67.50,29.03%,,$0.70,$1.00
,Sell,4/22/2021 13:15,PosRiskLX,$4826.00,,($165.00),$31585.60,,($165.00),0.00%,-70.97%,$0.70,$1.00
602,Buy,4/22/2021 12:30,LE2,$4840.50,$0.00,2,($148.40),-0.30%,$87.50,37.63%,,$0.70,$1.00
,Sell,4/22/2021 13:15,PosRiskLX,$4826.00,,($145.00),$31437.20,,($145.00),0.00%,-62.37%,$0.70,$1.00
603,Buy,4/22/2021 12:45,LE3,$4845.25,$0.00,2,($195.90),-0.40%,$40.00,17.20%,,$0.70,$1.00
,Sell,4/22/2021 13:15,PosRiskLX,$4826.00,,($192.50),$31241.30,,($192.50),0.00%,-82.80%,$0.70,$1.00
604,Buy,4/23/2021 11:15,LE1,$4841.50,$0.00,2,$89.10,0.19%,$227.50,85.85%,,$0.70,$1.00
,Sell,4/26/2021 03:45,LX1,$4850.75,,$92.50,$31330.40,,($37.50),49.06%,34.91%,$0.70,$1.00
605,Buy,4/23/2021 11:30,LE2,$4841.25,$0.00,2,$91.60,0.20%,$230.00,100.00%,,$0.70,$1.00
,Sell,4/26/2021 03:45,LX2,$4850.75,,$95.00,$31422.00,,$0.00,41.30%,41.30%,$0.70,$1.00
606,Buy,4/23/2021 11:45,LE3,$4843.25,$0.00,2,$71.60,0.15%,$210.00,93.33%,,$0.70,$1.00
,Sell,4/26/2021 03:45,LX3,$4850.75,,$75.00,$31493.60,,($15.00),40.00%,33.33%,$0.70,$1.00
607,Buy,4/28/2021 09:45,LE1,$4859.75,$0.00,2,($30.90),-0.06%,$60.00,53.33%,,$0.70,$1.00
,Sell,4/28/2021 12:00,LX1,$4857.00,,($27.50),$31462.70,,($52.50),22.22%,-24.44%,$0.70,$1.00
608,Buy,4/28/2021 10:00,LE2,$4858.50,$0.00,2,($18.40),-0.03%,$72.50,80.56%,,$0.70,$1.00
,Sell,4/28/2021 12:00,LX2,$4857.00,,($15.00),$31444.30,,($17.50),2.78%,-16.67%,$0.70,$1.00
609,Buy,4/28/2021 10:15,LE3,$4865.00,$0.00,2,($83.40),-0.16%,$7.50,8.33%,,$0.70,$1.00
,Sell,4/28/2021 12:00,LX3,$4857.00,,($80.00),$31360.90,,($82.50),2.78%,-88.89%,$0.70,$1.00
610,Buy,4/29/2021 09:45,LE1,$4884.75,$0.00,2,($83.40),-0.16%,$35.00,28.57%,,$0.70,$1.00
,Sell,4/29/2021 10:15,LX1,$4876.75,,($80.00),$31277.50,,($87.50),6.12%,-65.31%,$0.70,$1.00
611,Buy,4/29/2021 10:00,LE2,$4882.00,$0.00,2,($55.90),-0.11%,$22.50,27.27%,,$0.70,$1.00
,Sell,4/29/2021 10:15,LX2,$4876.75,,($52.50),$31221.60,,($60.00),9.09%,-63.64%,$0.70,$1.00
612,Buy,5/7/2021 10:30,LE1,$4904.00,$0.00,2,($73.40),-0.14%,$115.00,47.92%,,$0.70,$1.00
,Sell,5/10/2021 11:15,LX1,$4897.00,,($70.00),$31148.20,,($125.00),22.92%,-29.17%,$0.70,$1.00
613,Buy,5/7/2021 10:45,LE2,$4903.00,$0.00,2,($63.40),-0.12%,$125.00,52.08%,,$0.70,$1.00
,Sell,5/10/2021 11:15,LX2,$4897.00,,($60.00),$31084.80,,($115.00),22.92%,-25.00%,$0.70,$1.00
614,Buy,5/7/2021 11:00,LE3,$4902.50,$0.00,2,($58.40),-0.11%,$130.00,54.17%,,$0.70,$1.00
,Sell,5/10/2021 11:15,LX3,$4897.00,,($55.00),$31026.40,,($110.00),22.92%,-22.92%,$0.70,$1.00
615,Buy,5/14/2021 10:00,LE1,$4820.50,$0.00,2,$144.10,0.31%,$357.50,98.62%,,$0.70,$1.00
,Sell,5/16/2021 23:30,% Trailing Stop,$4835.25,,$147.50,$31170.50,,($5.00),42.07%,40.69%,$0.70,$1.00
616,Buy,5/14/2021 10:15,LE2,$4829.50,$0.00,2,$54.10,0.12%,$267.50,76.43%,,$0.70,$1.00
,Sell,5/16/2021 23:30,% Trailing Stop,$4835.25,,$57.50,$31224.60,,($82.50),40.00%,16.43%,$0.70,$1.00
617,Buy,5/14/2021 10:30,LE3,$4829.25,$0.00,2,$56.60,0.12%,$270.00,77.14%,,$0.70,$1.00
,Sell,5/16/2021 23:30,% Trailing Stop,$4835.25,,$60.00,$31281.20,,($80.00),40.00%,17.14%,$0.70,$1.00
618,Buy,5/24/2021 10:00,LE1,$4858.25,$0.00,2,$119.10,0.25%,$320.00,93.43%,,$0.70,$1.00
,Sell,5/25/2021 10:45,% Trailing Stop,$4870.50,,$122.50,$31400.30,,($22.50),42.34%,35.77%,$0.70,$1.00
619,Buy,5/24/2021 10:15,LE2,$4862.25,$0.00,2,$79.10,0.17%,$280.00,100.00%,,$0.70,$1.00
,Sell,5/25/2021 10:45,% Trailing Stop,$4870.50,,$82.50,$31479.40,,$0.00,29.46%,29.46%,$0.70,$1.00
620,Buy,5/24/2021 10:30,LE3,$4866.50,$0.00,2,$36.60,0.08%,$237.50,97.94%,,$0.70,$1.00
,Sell,5/25/2021 10:45,% Trailing Stop,$4870.50,,$40.00,$31516.00,,($5.00),18.56%,16.49%,$0.70,$1.00
621,Buy,5/26/2021 09:45,LE1,$4869.00,$0.00,2,($45.90),-0.09%,$32.50,41.94%,,$0.70,$1.00
,Sell,5/26/2021 10:00,LX1,$4864.75,,($42.50),$31470.10,,($45.00),3.23%,-54.84%,$0.70,$1.00
622,Buy,5/27/2021 09:45,LE1,$4882.25,$0.00,2,$66.60,0.14%,$130.00,46.43%,,$0.70,$1.00
,Sell,6/1/2021 03:45,LX1,$4889.25,,$70.00,$31536.70,,($150.00),78.57%,25.00%,$0.70,$1.00
623,Buy,5/27/2021 10:00,LE2,$4884.25,$0.00,2,$46.60,0.10%,$110.00,39.29%,,$0.70,$1.00
,Sell,6/1/2021 03:45,LX2,$4889.25,,$50.00,$31583.30,,($170.00),78.57%,17.86%,$0.70,$1.00
624,Buy,5/27/2021 10:15,LE3,$4881.25,$0.00,2,$76.60,0.16%,$140.00,50.00%,,$0.70,$1.00
,Sell,6/1/2021 03:45,LX3,$4889.25,,$80.00,$31659.90,,($140.00),78.57%,28.57%,$0.70,$1.00
625,Buy,6/4/2021 09:45,LE1,$4888.00,$0.00,2,$64.10,0.14%,$240.00,95.05%,,$0.70,$1.00
,Sell,6/7/2021 05:45,LX1,$4894.75,,$67.50,$31724.00,,($12.50),31.68%,26.73%,$0.70,$1.00
626,Buy,6/4/2021 10:00,LE2,$4894.00,$0.00,2,$4.10,0.02%,$180.00,80.90%,,$0.70,$1.00
,Sell,6/7/2021 05:45,LX2,$4894.75,,$7.50,$31728.10,,($42.50),22.47%,3.37%,$0.70,$1.00
627,Buy,6/4/2021 10:15,LE3,$4892.75,$0.00,2,$16.60,0.04%,$192.50,93.90%,,$0.70,$1.00
,Sell,6/7/2021 05:45,LX3,$4894.75,,$20.00,$31744.70,,($12.50),15.85%,9.76%,$0.70,$1.00
628,Buy,6/8/2021 09:45,LE1,$4911.50,$0.00,2,($140.90),-0.28%,$10.00,6.25%,,$0.70,$1.00
,Sell,6/8/2021 10:15,LX1,$4897.75,,($137.50),$31603.80,,($150.00),7.81%,-85.94%,$0.70,$1.00
629,Buy,6/8/2021 10:00,LE2,$4907.75,$0.00,2,($103.40),-0.20%,$17.50,13.46%,,$0.70,$1.00
,Sell,6/8/2021 10:15,LX2,$4897.75,,($100.00),$31500.40,,($112.50),9.62%,-76.92%,$0.70,$1.00
630,Buy,6/10/2021 13:15,LE1,$4919.75,$0.00,2,$81.60,0.17%,$147.50,57.28%,,$0.70,$1.00
,Sell,6/14/2021 04:00,LX1,$4928.25,,$85.00,$31582.00,,($110.00),75.73%,33.01%,$0.70,$1.00
631,Buy,6/10/2021 13:30,LE2,$4920.00,$0.00,2,$79.10,0.17%,$145.00,56.31%,,$0.70,$1.00
,Sell,6/14/2021 04:00,LX2,$4928.25,,$82.50,$31661.10,,($112.50),75.73%,32.04%,$0.70,$1.00
632,Buy,6/10/2021 13:45,LE3,$4918.25,$0.00,4,$193.20,0.20%,$325.00,63.11%,,$1.40,$2.00
,Sell,6/14/2021 04:00,LX3,$4928.25,,$200.00,$31854.30,,($190.00),75.73%,38.83%,$1.40,$2.00
633,Buy,6/22/2021 11:00,LE1,$4906.25,$0.00,2,$119.10,0.25%,$290.00,95.87%,,$0.70,$1.00
,Sell,6/23/2021 07:30,% Trailing Stop,$4918.50,,$122.50,$31973.40,,($12.50),44.63%,40.50%,$0.70,$1.00
634,Buy,6/22/2021 11:15,LE2,$4911.00,$0.00,2,$71.60,0.15%,$242.50,95.10%,,$0.70,$1.00
